,geometry,GmlID,OBJECTID,TOID,FeatureCode,Version,VersionDate,Theme,ThemeCount,CalculatedAreaValue,ChangeDate,ReasonForChange,ChangeHistoryCount,DescriptiveGroup,DescriptiveGroupCount,DescriptiveTerm,DescriptiveTermCount,Make,PhysicalLevel,PhysicalPresence,style_code,BHATopoAreaVersion,BHAProcessDate,AbsHMin,AbsH2,AbsHMax,RelH2,RelHMax,BHAConf,Shape_Length,Shape_Area,distance_to_point
47,"MULTIPOLYGON (((392592.38 342593.31, 392593.051 342594.615, 392591.321 342595.505, 392590.649 342594.201, 392589.887 342592.723, 392588.581 342593.398, 392586.99 342590.33, 392585.21 342586.92, 392582.95 342582.57, 392585.89 342581.09, 392589.9 342588.63, 392592.38 342593.31)))",Topography_TopographicArea.78812787,78812787,osgb1000024757816,10021,4,12/18/2017,Buildings,1,46.858659,12/15/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,4.0,9/23/2023,184.4,189.8,192.7,5.4,8.3,99.0,37.34553608,46.8586595,11.552347164128525
48,"MULTIPOLYGON (((392590.66 342588.3, 392589.9 342588.63, 392585.89 342581.09, 392586.57 342580.74, 392590.66 342588.3)))",Topography_TopographicArea.78812788,78812788,osgb1000024757817,10021,3,9/1/2003,Buildings,1,6.813008,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,184.5,191.2,192.7,6.7,8.2,99.0,18.72879283,6.813,11.338002690059065
49,"MULTIPOLYGON (((392590.63 342578.36, 392594.45 342585.45, 392594.77 342586.09, 392593.293 342586.884, 392590.66 342588.3, 392586.57 342580.74, 392588.15 342579.95, 392588.05 342579.25, 392589.3 342578.6, 392589.65 342578.85, 392590.63 342578.36)))",Topography_TopographicArea.78812789,78812789,osgb1000024757818,10021,4,12/18/2017,Buildings,1,41.506335,12/15/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,4.0,9/23/2023,184.5,190.6,193.1,6.1,8.6,99.0,27.43937787,41.506335,10.329297398034292
50,"MULTIPOLYGON (((392591.44 342577.93, 392596.15 342586.45, 392595.23 342586.93, 392594.77 342586.09, 392594.45 342585.45, 392590.63 342578.36, 392591.44 342577.93)))",Topography_TopographicArea.78812790,78812790,osgb1000024757819,10021,3,9/1/2003,Buildings,1,9.460552,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,184.6,190.5,193.0,5.9,8.4,99.0,21.41681885,9.46055,10.884728062751352
51,"MULTIPOLYGON (((392598.78 342583.9, 392596.85 342584.9, 392601.2 342593, 392599.173 342594.121, 392598.95 342593.7, 392598.35 342592.7, 392597.75 342591.65, 392597 342590.35, 392596.35 342589, 392595.23 342586.93, 392596.15 342586.45, 392591.44 342577.93, 392594.78 342576.21, 392598.78 342583.9)))",Topography_TopographicArea.78812791,78812791,osgb1000024757820,10021,4,12/18/2017,Buildings,1,52.559525,12/15/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,4.0,9/23/2023,184.7,190.4,193.4,5.7,8.7,99.0,45.086724,52.55952499,11.068206946032422
52,"MULTIPOLYGON (((392594.78 342576.21, 392595.57 342575.8, 392600.1 342584.35, 392599.24 342584.73, 392598.78 342583.9, 392594.78 342576.21)))",Topography_TopographicArea.78812792,78812792,osgb1000024757821,10021,3,9/1/2003,Buildings,1,8.9256,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,184.9,190.4,193.4,5.5,8.5,99.0,21.12324248,8.9256,12.552744918995703
53,"MULTIPOLYGON (((392598.85 342574.1, 392599.11 342573.96, 392603.215 342581.44, 392602.05 342582.05, 392601 342582.6, 392602.8 342586, 392604.458 342589.033, 392602.254 342590.233, 392602.242 342590.24, 392601.73 342589.3, 392599.24 342584.73, 392600.1 342584.35, 392595.57 342575.8, 392598.85 342574.1)))",Topography_TopographicArea.78812793,78812793,osgb1000024757822,10021,5,12/18/2017,Buildings,1,52.088428,12/15/2017,Modified,3,Building,1,null,0,Manmade,50,null,34,5.0,9/23/2023,185.0,191.0,193.4,6.0,8.4,99.0,41.74033136,52.088428,13.036664642483137
54,"MULTIPOLYGON (((392621.85 342597.45, 392626.45 342594.95, 392630.3 342602.2, 392625.69 342604.67, 392621.85 342597.45)))",Topography_TopographicArea.78812794,78812794,osgb1000024757826,10021,3,6/26/2023,Buildings,1,42.872,6/26/2023,Modified,2,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,186.0,188.0,189.0,2.0,3.0,99.0,26.85195478,42.872,46.89628562051123
55,"MULTIPOLYGON (((392621.45 342582.25, 392620.28 342580.6, 392621.15 342580.05, 392622.2 342581.7, 392621.45 342582.25)))",Topography_TopographicArea.78812795,78812795,osgb1000024757827,10021,2,11/14/2001,Buildings,1,1.947008,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,186.3,191.6,192.4,5.3,6.1,99.0,5.93780701,1.947,37.83206027965422
56,"MULTIPOLYGON (((392631.5 342589, 392630 342590.05, 392627.35 342585.8, 392625.75 342586.8, 392623.75 342583.95, 392622.9 342584.5, 392621.45 342582.25, 392622.2 342581.7, 392621.15 342580.05, 392620.28 342580.6, 392619.5 342581.1, 392618.95 342580.25, 392617.85 342580.35, 392616.85 342578.75, 392617.2 342577.7, 392614.4 342573.35, 392615.2 342572.85, 392615.1 342572.05, 392616.7 342571, 392617.45 342571.4, 392619.54 342570.07, 392624.4 342577.65, 392628.59 342584.35, 392631.5 342589)))",Topography_TopographicArea.78812796,78812796,osgb1000024757828,10021,2,11/14/2001,Buildings,1,103.844488,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,185.8,191.8,195.2,6.0,9.4,99.0,60.40525311,103.8445,30.563658239859063
57,"MULTIPOLYGON (((392630.97 342581.18, 392631.713 342582.374, 392631.703 342582.38, 392629.983 342583.45, 392625.6 342576.85, 392624.4 342577.65, 392619.54 342570.07, 392622.76 342568.02, 392627.55 342575.68, 392630.97 342581.18)))",Topography_TopographicArea.78812797,78812797,osgb1000024757829,10021,3,12/18/2017,Buildings,1,50.917309,12/15/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,186.0,192.4,194.7,6.4,8.7,99.0,41.14101251,50.917309,35.48509947852095
58,"MULTIPOLYGON (((392634.27 342579.05, 392633.1 342579.85, 392632.284 342580.388, 392628.666 342574.913, 392627.55 342575.68, 392622.76 342568.02, 392626.1 342565.9, 392630.86 342573.56, 392634.27 342579.05)))",Topography_TopographicArea.78812798,78812798,osgb1000024757830,10021,3,12/18/2017,Buildings,1,51.704257,12/15/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,186.1,191.8,194.2,5.7,8.1,99.0,38.78303886,51.704257,38.73875456184524
59,"MULTIPOLYGON (((392631.59 342573.06, 392630.86 342573.56, 392626.1 342565.9, 392626.82 342565.45, 392631.59 342573.06)))",Topography_TopographicArea.78812799,78812799,osgb1000024757831,10021,2,11/14/2001,Buildings,1,7.798744,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,186.2,192.7,194.2,6.5,8.0,99.0,19.73373639,7.79875,42.21294238738065
60,"MULTIPOLYGON (((392630 342563.43, 392638.2 342576.55, 392637.3 342577.15, 392635.867 342578.087, 392632.259 342572.597, 392631.59 342573.06, 392626.82 342565.45, 392630 342563.43)))",Topography_TopographicArea.78812800,78812800,osgb1000024757832,10021,3,12/18/2017,Buildings,1,52.457663,12/15/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,186.2,192.2,194.2,6.0,8.0,99.0,38.39729514,52.457663,42.97209472440224
61,"MULTIPOLYGON (((392638.2 342576.55, 392630 342563.43, 392633.37 342561.29, 392636.88 342566.75, 392638.2 342568.8, 392636.75 342569.8, 392638.9 342573.05, 392638.3 342573.45, 392639.7 342575.55, 392638.2 342576.55)))",Topography_TopographicArea.78812801,78812801,osgb1000024757833,10021,2,11/14/2001,Buildings,1,50.237848,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,186.3,192.3,195.7,6.0,9.4,99.0,39.09885069,50.23785001,46.36670966332205
62,"MULTIPOLYGON (((392636.88 342566.75, 392633.37 342561.29, 392632.15 342559.4, 392635.6 342557.48, 392644.22 342572, 392642.7 342572.8, 392638.55 342565.95, 392636.88 342566.75)))",Topography_TopographicArea.78812802,78812802,osgb1000024757834,10021,2,11/14/2001,Buildings,1,47.41304,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,186.2,193.2,196.0,7.0,9.8,99.0,41.15312135,47.41304999,49.180253201916976
63,"MULTIPOLYGON (((392552.2 342539.72, 392551.05 342539.55, 392551.2 342538.45, 392550.35 342538.35, 392550.65 342535.25, 392549.8 342535.15, 392550.65 342526.9, 392549.05 342526.7, 392549.2 342518.4, 392549.95 342518.25, 392550.05 342517.35, 392552.6 342517.6, 392552.65 342518.5, 392554.46 342518.77, 392552.2 342539.72)))",Topography_TopographicArea.78812841,78812841,osgb1000024757886,10021,2,11/14/2001,Buildings,1,75.753352,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,185.5,193.3,197.2,7.8,11.7,99.0,53.34194255,75.75335,43.73453721030583
64,"MULTIPOLYGON (((392553.05 342539.85, 392552.2 342539.72, 392554.46 342518.77, 392555.95 342519, 392556.45 342518.2, 392558.25 342518.4, 392558.6 342519.35, 392559.32 342519.41, 392558.44 342527.92, 392556.4 342527.7, 392555.6 342535.85, 392554.5 342535.75, 392554.15 342538.75, 392553.15 342538.65, 392553.05 342539.85)))",Topography_TopographicArea.78812842,78812842,osgb1000024757887,10021,2,11/14/2001,Buildings,1,74.805168,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,185.5,194.0,197.2,8.5,11.7,99.0,53.05887905,74.80515,43.02721237772006
65,"MULTIPOLYGON (((392559.32 342519.41, 392559.75 342519.45, 392560.45 342518.65, 392561.85 342518.8, 392562.5 342519.8, 392564.15 342520.02, 392562.23 342539.65, 392560 342539.45, 392560.3 342536.4, 392559.3 342536.3, 392560.15 342528.1, 392558.44 342527.92, 392559.32 342519.41)))",Topography_TopographicArea.78812843,78812843,osgb1000024757888,10021,2,11/14/2001,Buildings,1,76.852704,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,185.7,193.8,197.3,8.1,11.6,99.0,50.31126548,76.8527,37.12760543044323
66,"MULTIPOLYGON (((392566.15 342519.4, 392568.05 342519.6, 392568.4 342520.5, 392569 342520.65, 392568.2 342529.13, 392566.1 342528.9, 392565.25 342537, 392564.15 342536.9, 392563.85 342539.8, 392562.23 342539.65, 392564.15 342520.02, 392565.5 342520.2, 392566.15 342519.4)))",Topography_TopographicArea.78812844,78812844,osgb1000024757889,10021,2,11/14/2001,Buildings,1,71.641304,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,185.7,192.6,197.1,6.9,11.4,99.0,50.03264897,71.6413,36.074593622118456
67,"MULTIPOLYGON (((392570.95 342537.45, 392570.75 342536.95, 392568.95 342536.75, 392569.3 342532.7, 392568.95 342532.7, 392569.3 342529.25, 392568.2 342529.13, 392569 342520.65, 392569.1 342519.65, 392571.75 342519.95, 392571.8 342520.85, 392574.3 342521.1, 392574.85 342520.25, 392577 342520.45, 392577.35 342521.5, 392581.2 342521.9, 392581.9 342521.15, 392583.65 342521.3, 392584.1 342522.35, 392589.45 342523.1, 392588.63 342531.22, 392588.58 342531.69, 392582.75 342531.02, 392582.65 342531.95, 392582.25 342535.55, 392576.3 342538, 392570.95 342537.45)))",Topography_TopographicArea.78812845,78812845,osgb1000024757890,10021,4,10/31/2003,Buildings,1,280.78532,6/27/2003,Attributes,3,Building,1,null,0,Manmade,50,null,34,4.0,9/23/2023,185.6,192.3,196.1,6.7,10.5,99.0,75.29129104,280.78535,32.619731835198635
68,"MULTIPOLYGON (((392572.9 342603.35, 392569 342596.4, 392572.79 342594.18, 392580.31 342607.31, 392578.7 342608.25, 392576.95 342605.6, 392576.45 342605.95, 392574.35 342602.5, 392572.9 342603.35)))",Topography_TopographicArea.78812970,78812970,osgb1000024758022,10021,2,11/14/2001,Buildings,1,52.406792,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,183.6,188.9,192.1,5.3,8.5,99.0,38.8627873,52.40679999,26.96292463734376
69,"MULTIPOLYGON (((392580.31 342607.31, 392572.79 342594.18, 392577.03 342591.71, 392581.02 342598.96, 392579.25 342599.95, 392582.5 342606.05, 392581.95 342606.35, 392580.31 342607.31)))",Topography_TopographicArea.78812971,78812971,osgb1000024758023,10021,2,11/14/2001,Buildings,1,58.025496,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,183.8,188.6,192.7,4.8,8.9,99.0,39.7800434,58.0255,23.119762217630225
70,"MULTIPOLYGON (((392580.82 342589.49, 392588 342602.45, 392588.16 342602.73, 392586.4 342603.75, 392584.85 342601.15, 392584.3 342601.5, 392582.4 342598.2, 392581.02 342598.96, 392577.03 342591.71, 392580.82 342589.49)))",Topography_TopographicArea.78812972,78812972,osgb1000024758024,10021,2,11/14/2001,Buildings,1,53.517696,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,184.0,189.1,192.5,5.1,8.5,99.0,38.90265233,53.51770001,20.068776868535608
71,"MULTIPOLYGON (((392589.1 342594.4, 392587.45 342595.25, 392589.3 342598.7, 392588.55 342599.1, 392589.95 342601.7, 392588.16 342602.73, 392588 342602.45, 392580.82 342589.49, 392585.21 342586.92, 392586.99 342590.33, 392588.581 342593.398, 392589.1 342594.4)))",Topography_TopographicArea.78812973,78812973,osgb1000024758025,10021,3,12/18/2017,Buildings,1,59.253776,12/15/2017,Restructured,2,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,184.2,188.7,192.6,4.5,8.4,99.0,40.29543061,59.254695,17.274521845749103
74,"MULTIPOLYGON (((392613.745 342582.374, 392609.609 342584.61, 392605.923 342577.791, 392607.866 342576.74, 392607.072 342575.271, 392609.265 342574.085, 392613.745 342582.374)))",Topography_TopographicArea.93590281,93590281,osgb5000005104281639,10021,1,8/5/2012,Buildings,1,40.612441,8/3/2012,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/23/2023,185.6,190.2,193.7,4.6,8.1,99.0,28.24744765,40.61244149,23.320493240966503
29,"MULTIPOLYGON (((509085.687 114248.656, 509085.697 114248.65, 509087.27 114247.67, 509086.2 114245.97, 509089.993 114243.611, 509088.744 114241.604, 509092.092 114239.522, 509093.341 114241.529, 509095.39 114244.82, 509098.8 114242.69, 509101.91 114247.69, 509099.55 114249.16, 509094.85 114252.08, 509096.45 114254.66, 509090.64 114258.28, 509087.86 114253.82, 509088.6 114253.36, 509086.55 114250.05, 509085.687 114248.656)))",Topography_TopographicArea.58757284,58757284,osgb1000002456368,10021,7,4/17/2016,Buildings,1,152.195306,4/15/2016,Modified,4,Building,1,null,0,Manmade,50,null,34,7.0,10/1/2023,44.7,48.3,52.1,3.6,7.4,99.0,60.65101805,152.195306,42.9812769703209
30,"MULTIPOLYGON (((509102.39 114235.63, 509097.2 114235.66, 509097.15 114231.77, 509102.34 114231.7, 509102.39 114235.63)))",Topography_TopographicArea.58757285,58757285,osgb1000002456370,10021,5,1/26/2006,Buildings,1,20.2954,3/2/2004,Attributes,2,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,44.7,48.2,49.7,3.5,5.0,99.0,18.20119812,20.2954,36.897027658071934
31,"MULTIPOLYGON (((509091.38 114221.49, 509091.18 114220.65, 509095.95 114219.52, 509096.15 114220.36, 509100.08 114219.44, 509101.21 114224.24, 509099.19 114224.72, 509099.99 114228.09, 509097.58 114228.7, 509097.89 114229.86, 509090.87 114231.51, 509090.6 114230.39, 509088.04 114231, 509086.09 114222.74, 509091.38 114221.49)))",Topography_TopographicArea.58757286,58757286,osgb1000002456371,10021,5,1/26/2006,Buildings,1,126.967648,3/2/2004,Attributes,2,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,43.6,47.4,52.0,3.8,8.4,99.0,49.74085191,126.96765,24.427974332706928
32,"MULTIPOLYGON (((509029.84 114207.33, 509029.28 114200.58, 509030.24 114200.5, 509029.95 114196.96, 509036.86 114196.39, 509037.11 114199.39, 509046.96 114198.57, 509046.86 114197.44, 509052.65 114196.96, 509052.93 114200.36, 509050.72 114200.54, 509051.13 114205.56, 509029.84 114207.33)))",Topography_TopographicArea.58757287,58757287,osgb1000002456372,10021,5,1/26/2006,Buildings,1,188.2241,3/2/2004,Attributes,3,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,40.1,44.5,50.8,4.4,10.7,99.0,70.08958915,188.22409999,31.14367602366482
33,"MULTIPOLYGON (((509131.347 114229.208, 509131.334 114229, 509130.09 114229.074, 509129.87 114225.37, 509129.4 114217.46, 509134.44 114217.16, 509134.33 114215.41, 509136.93 114215.4, 509136.93 114214.04, 509139.068 114213.913, 509138.908 114211.215, 509142.989 114210.973, 509143.149 114213.671, 509143.5 114213.65, 509144.15 114224.52, 509137.12 114224.94, 509137.21 114226.34, 509137.329 114228.301, 509137.349 114228.637, 509136.267 114228.703, 509136.176 114228.708, 509136.178 114228.737, 509136.189 114228.916, 509135.612 114228.951, 509131.347 114229.208)))",Topography_TopographicArea.58757291,58757291,osgb1000002456380,10021,7,4/17/2016,Buildings,1,176.433565,4/15/2016,Modified,4,Building,1,null,0,Manmade,50,null,34,7.0,10/1/2023,46.3,50.3,54.1,4.0,7.8,99.0,63.70891809,176.43356499,49.730379145969486
34,"MULTIPOLYGON (((509093.35 114187.31, 509098.19 114184.83, 509099.7 114187.78, 509094.86 114190.26, 509093.35 114187.31)))",Topography_TopographicArea.58757354,58757354,osgb1000002456469,10021,5,1/26/2006,Buildings,1,18.0228,3/2/2004,Attributes,2,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,43.5,47.2,48.4,3.7,4.9,99.0,17.50476543,18.0228,13.01432787353012
35,"MULTIPOLYGON (((509082.8 114171.25, 509088.48 114172.8, 509085.47 114183.84, 509080.05 114182.35, 509079.79 114182.27, 509082.8 114171.25)))",Topography_TopographicArea.58757355,58757355,osgb1000002456470,10021,5,1/26/2006,Buildings,1,67.369104,3/2/2004,Attributes,2,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,42.6,49.3,51.3,6.7,8.7,99.0,34.64745392,67.3691,13.570776322675993
36,"MULTIPOLYGON (((509088.48 114172.8, 509082.8 114171.25, 509085.7 114160.6, 509091.39 114162.15, 509088.48 114172.8)))",Topography_TopographicArea.58757356,58757356,osgb1000002456471,10021,5,1/26/2006,Buildings,1,65.048,3/2/2004,Attributes,2,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,42.6,46.2,51.4,3.6,8.8,99.0,33.86321258,65.048,24.94171465637132
37,"MULTIPOLYGON (((509096.04 114148.51, 509104.11 114156.69, 509102.46 114158.31, 509098.65 114154.45, 509094.43 114158.61, 509090.17 114154.3, 509096.04 114148.51)))",Topography_TopographicArea.58757357,58757357,osgb1000002456472,10021,5,1/26/2006,Buildings,1,62.508348,3/2/2004,Attributes,2,Building,1,null,0,Manmade,50,null,34,5.0,10/1/2023,42.9,47.6,51.5,4.7,8.6,99.0,39.45748327,62.50835,40.11193550553297
38,"MULTIPOLYGON (((509096.04 114148.51, 509101.92 114142.72, 509103.139 114143.959, 509104.548 114142.572, 509107.579 114145.654, 509106.172 114147.042, 509103.893 114149.29, 509107.697 114153.153, 509105.751 114155.071, 509104.11 114156.69, 509096.04 114148.51)))",Topography_TopographicArea.58757358,58757358,osgb1000002456473,10021,6,1/25/2016,Buildings,1,85.904574,1/22/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,6.0,10/1/2023,43.3,48.1,51.7,4.8,8.4,99.0,43.41753964,85.90457349,45.36863949910134
39,"MULTIPOLYGON (((509112.77 114186.63, 509111.89 114185.04, 509110.49 114185.81, 509108.24 114181.75, 509120.75 114174.82, 509121.953 114174.154, 509122.049 114174.296, 509122.888 114175.541, 509121.693 114176.216, 509121.732 114176.273, 509124.38 114180.19, 509123.704 114180.565, 509112.77 114186.63)))",Topography_TopographicArea.58757359,58757359,osgb1000002456474,10021,6,12/23/2012,Buildings,1,93.633883,12/20/2012,Modified,4,Building,1,null,0,Manmade,50,null,34,6.0,10/1/2023,44.3,46.5,51.0,2.2,6.7,99.0,44.85195228,93.6338825,28.812648798551557
41,"MULTIPOLYGON (((509136.097 114182.826, 509136.272 114183.13, 509133.673 114184.628, 509129.913 114178.103, 509129.775 114178.183, 509126.474 114180.084, 509123.349 114174.729, 509125.433 114173.733, 509124.085 114171.393, 509124.401 114171.211, 509124.81 114170.976, 509127.666 114169.331, 509128.158 114169.047, 509131.416 114174.702, 509133 114177.452, 509136.097 114182.826)))",Topography_TopographicArea.93897925,93897925,osgb5000005106795421,10021,1,12/23/2012,Buildings,1,77.559272,12/20/2012,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,45.0,51.7,53.3,6.7,8.3,99.0,46.66336114,77.55927151,45.43594651813247
45,"MULTIPOLYGON (((509116.877 114162.629, 509119.109 114165.705, 509118.461 114166.174, 509118.989 114166.903, 509116.577 114168.653, 509116.561 114168.664, 509113.801 114164.86, 509113.941 114164.758, 509116.877 114162.629)))",Topography_TopographicArea.93897931,93897931,osgb5000005106795428,10021,1,12/23/2012,Buildings,1,17.14054,12/20/2012,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,44.4,48.3,48.9,3.9,4.5,99.0,16.99958038,17.14054,43.43023952269761
47,"MULTIPOLYGON (((509129.3 114188.577, 509128.681 114187.503, 509126.861 114188.552, 509126.65 114188.18, 509123.17 114182.04, 509123.157 114182.018, 509124.228 114181.394, 509124.922 114180.989, 509126.447 114180.1, 509126.474 114180.084, 509129.775 114178.183, 509129.913 114178.103, 509133.673 114184.628, 509133.534 114184.708, 509131.432 114185.919, 509131.203 114186.051, 509131.822 114187.125, 509129.3 114188.577)))",Topography_TopographicArea.93897933,93897933,osgb5000005106795430,10021,1,12/23/2012,Buildings,1,62.567286,12/20/2012,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,45.1,51.4,53.0,6.3,7.9,99.0,33.19066451,62.56728599,42.10794472543692
49,"MULTIPOLYGON (((509062.811 114186.43, 509063.883 114189.899, 509059.727 114191.183, 509058.656 114187.713, 509062.811 114186.43)))",Topography_TopographicArea.102671019,102671019,osgb5000005172815711,10021,1,1/25/2016,Buildings,1,15.792777,1/22/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,41.4,44.6,45.5,3.2,4.1,99.0,15.96078332,15.7927775,21.376573439193592
52,"MULTIPOLYGON (((509122.813 114161.931, 509120.213 114163.397, 509118.391 114160.165, 509120.992 114158.699, 509122.813 114161.931)))",Topography_TopographicArea.102671227,102671227,osgb5000005172815932,10021,1,1/25/2016,Buildings,1,11.075135,1/22/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/1/2023,44.7,49.2,49.9,4.5,5.2,99.0,13.39040151,11.075135,49.67395828801422
